5,170 Bedok South Road,HDB Apartment,1109 sqft ,170 Bedok South Road, Available from 15 Apr,3,2,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.72 km
6,ECO,Fully Furnished Condominium,688 sqft ,275 Bedok South Avenue 3, Ready to move,1,1,"S$ 2,450 /mo",EW4 Tanah Merah MRT Station,0.68 km
7,Casa Merah,Fully Furnished Condominium,1227 sqft ,50 Tanah Merah Kechil Avenue, Available from 27 Apr,3,3,"S$ 3,700 /mo",EW4 Tanah Merah MRT Station,0.28 km
8,The Glades,Fully Furnished Condominium,50 sqft ,Bedok Rise, Ready to move,Room,0,"S$ 1,000 /mo",EW4 Tanah Merah MRT Station,0.20 km
9,The Glades,Partially Furnished Condominium,495 sqft ,10 Bedok Rise, S$ 4.04 psf,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.30 km
10,Optima @ Tanah Merah,Fully Furnished Apartment,1173 sqft ,78 Tanah Merah Kechil Avenue, Ready to move,3,2,"S$ 3,600 /mo",EW4 Tanah Merah MRT Station,0.11 km
11,Urban Vista,Fully Furnished Condominium,441 sqft ,2 Tanah Merah Kechil Link, Ready to move,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.27 km
12,Urban Vista,Partially Furnished Condominium,560 sqft ,2 Tanah Merah Kechil Link, Ready to move,2,1,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.27 km
13,Urban Vista,Partially Furnished Condominium,560 sqft ,4 Tanah Merah Kechil Link, Ready to move,2,1,"S$ 2,400 /mo",EW4 Tanah Merah MRT Station,0.27 km
14,Casa Merah,Fully Furnished Condominium,1300 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
15,Casa Merah,Fully Furnished Condominium,2185 sqft ,60 Tanah Merah Kechil Avenue, Available from 15 May,4,4,"S$ 5,300 /mo",EW4 Tanah Merah MRT Station,0.28 km
16,ECO,Fully Furnished Condominium,590 sqft ,231 Bedok South Avenue 3, S$ 3.39 psf,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.68 km
17,East Meadows,Partially Furnished Condominium,1195 sqft ,32 Tanah Merah Kechil Road, Available from 15 Apr,3,3,"S$ 3,200 /mo",EW4 Tanah Merah MRT Station,0.32 km
18,The Glades,Partially Furnished Condominium,452 sqft ,4 Bedok Rise, Ready to move,1,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.14 km
19,Urban Vista,Fully Furnished Condominium,441 sqft ,2 Tanah Merah Kechil Link, S$ 4.99 psf,1,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.27 km
0,Master Bedroom ( Bedok Road ),Fully Furnished Semi-Detached House,"200 sqft, 3250 sqft (land) ",Bedok Road landed house, S$ 0.43 psf,Room,0,"S$ 1,400 /mo",EW4 Tanah Merah MRT Station,0.35 km
1,Optima @ Tanah Merah,Partially Furnished Apartment,506 sqft ,78 Tanah Merah Kechil Avenue, Ready to move,1,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.11 km
2,172 Bedok South Road,Unfurnished HDB Apartment,1313 sqft ,172 Bedok South Road, Ready to move,3,2,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.77 km
3,181 Bedok North Road,Fully Furnished HDB Apartment,200 sqft ,181 Bedok North Road, Ready to move,Room,0,S$ 800 /mo,EW4 Tanah Merah MRT Station,0.57 km
4,ECO,Fully Furnished Condominium,582 sqft ,Bedok South Avenue 3, Ready to move,1,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.68 km
5,ECO,Fully Furnished Condominium,614 sqft ,Bedok South Avenue 3, Ready to move,1,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.68 km
6,ECO,Partially Furnished Condominium,1066 sqft ,267 Bedok South Avenue 3, Ready to move,2,2,"S$ 3,000 /mo",EW4 Tanah Merah MRT Station,0.68 km
7,The Glades,Partially Furnished Condominium,494 sqft ,4 Bedok Rise, Available from 1 May,1,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.33 km
8,Urban Vista,Fully Furnished Condominium,592 sqft ,2 Tanah Merah Kechil Link, Available from 15 Jun,2,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.27 km
9,Casa Merah,Partially Furnished Condominium,1571 sqft ,62 Tanah Merah Kechil Avenue, Ready to move,4,4,"S$ 4,288 /mo",EW4 Tanah Merah MRT Station,0.28 km
10,Urban Vista,Partially Furnished Condominium,840 sqft ,2 Tanah Merah Kechil Link, Available from 19 May,2,2,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.27 km
11,Casa Merah,Fully Furnished Condominium,1300 sqft ,52 Tanah Merah Kechil Avenue, Available from 2 May,3,3,"S$ 3,400 /mo",EW4 Tanah Merah MRT Station,0.28 km
12,Urban Vista,Fully Furnished Condominium,447 sqft ,2 Tanah Merah Kechil Link, Available from 15 Apr,1,1,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.27 km
13,The Glades,Fully Furnished Condominium,731 sqft ,Bedok Rise, Ready to move,3,2,"S$ 2,600 /mo",EW4 Tanah Merah MRT Station,0.20 km
14,Kew Vale,Partially Furnished Semi-Detached House,"3600 sqft, 2400 sqft (land) ",Kew Avenue, Ready to move,5,5,"S$ 6,500 /mo",EW4 Tanah Merah MRT Station,0.72 km
15,ECO,Condominium,840 sqft ,275 Bedok South Avenue 3, Available from 1 May,2,2,"S$ 2,600 /mo",EW4 Tanah Merah MRT Station,0.68 km
16,ECO,Fully Furnished Condominium,581 sqft ,Bedok South Avenue 3, Ready to move,1,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.68 km
17,ECO,Condominium,592 sqft ,Bedok South Avenue 3, Ready to move,1,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.68 km
18,ECO,Condominium,840 sqft ,Bedok South Avenue 3, Ready to move,2,2,"S$ 2,700 /mo",EW4 Tanah Merah MRT Station,0.68 km
19,Urban Vista,Fully Furnished Condominium,560 sqft ,10 Tanah Merah Kechil Link, Ready to move,2,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.27 km
0,Summer Gardens,Partially Furnished Terraced House,3205 sqft ,Upper Changi Road East, Ready to move,6,5,"S$ 4,800 /mo",EW4 Tanah Merah MRT Station,0.60 km
1,Palmwoods,Fully Furnished Condominium,1033 sqft ,452 Upper Changi Road, Ready to move,2,2,"S$ 2,550 /mo",EW4 Tanah Merah MRT Station,0.57 km
2,The Glades,Fully Furnished Condominium,452 sqft ,12 Bedok, Ready to move,1,1,"S$ 2,288 /mo",EW4 Tanah Merah MRT Station,0.14 km
3,The Glades,Fully Furnished Condominium,452 sqft ,12 Bedok, Ready to move,1,1,"S$ 2,188 /mo",EW4 Tanah Merah MRT Station,0.14 km
4,Bedok Grove,Partially Furnished Terraced House,"3186 sqft, 1872 sqft (land) ",Bedok Place, Ready to move,4,4,"S$ 5,800 /mo",EW4 Tanah Merah MRT Station,0.82 km
5,The Glades,Partially Furnished Condominium,678 sqft ,4 Bedok Rise, Available from 17 May,2,2,"S$ 2,600 /mo",EW4 Tanah Merah MRT Station,0.14 km
6,Casa Merah,Fully Furnished Apartment,958 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,2,2,"S$ 3,200 /mo",EW4 Tanah Merah MRT Station,0.28 km
7,Summer Gardens,Partially Furnished Terraced House,"3024 sqft, 3283 sqft (land) ",Upper Changi Road East, Ready to move,5,5,"S$ 6,000 /mo",EW4 Tanah Merah MRT Station,0.60 km
8,163 Bedok South Road,Fully Furnished HDB Apartment,904 sqft ,163 Bedok South Road, Ready to move,3,2,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.84 km
9,Casa Merah,Fully Furnished Condominium,1227 sqft ,52 Tanah Merah Kechil Avenue, Available from 1 May,3,2,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
10,The Glades,Condominium,452 sqft ,12 Bedok Rise, Ready to move,1,1,"S$ 2,250 /mo",EW4 Tanah Merah MRT Station,0.10 km
11,The Glades,Partially Furnished Condominium,678 sqft ,Bedok Rise, Ready to move,2,1,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.20 km
12,ECO,Partially Furnished Condominium,580 sqft ,Bedok South Avenue 3, S$ 3.45 psf,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.68 km
13,Urban Vista,Fully Furnished Condominium,441 sqft ,2 Tanah Merah Kechil Link, Ready to move,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.27 km
14,165 Bedok South Road,Fully Furnished HDB Apartment,893 sqft ,165 Bedok South Road, Ready to move,3,2,"S$ 2,050 /mo",EW4 Tanah Merah MRT Station,0.77 km
15,The Glades,Fully Furnished Condominium,450 sqft ,Bedok Rise, Ready to move,1,1,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.20 km
16,Urban Vista,Condominium,730 sqft ,2 Tanah Merah Kechil Link, Ready to move,2,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.27 km
17,57 New Upper Changi Road,Fully Furnished HDB Apartment,680 sqft ,57 New Upper Changi Road, Ready to move,2,2,"S$ 1,800 /mo",EW4 Tanah Merah MRT Station,0.66 km
18,The Glades,Fully Furnished Condominium,495 sqft ,Bedok Rise, Available from 18 Apr,1,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.20 km
19,Bedok Grove,Partially Furnished Terraced House,"3168 sqft, 1872 sqft (land) ",Bedok Place, Ready to move,4,4,"S$ 5,800 /mo",EW4 Tanah Merah MRT Station,0.82 km
0,Bedok Grove,Partially Furnished Terraced House,"3168 sqft, 1872 sqft (land) ",Bedok Place, Ready to move,4,4,"S$ 5,800 /mo",EW4 Tanah Merah MRT Station,0.82 km
1,The Glades,Partially Furnished Condominium,600 sqft ,16 Bedok Rise, Ready to move,2,1,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.21 km
2,Casa Merah,Fully Furnished Condominium,1237 sqft ,50 Tanah Merah Kechil Avenue, S$ 2.83 psf,3,2,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
3,Optima @ Tanah Merah,Fully Furnished Condominium,1170 sqft ,88 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,700 /mo",EW4 Tanah Merah MRT Station,0.11 km
4,Casa Merah,Fully Furnished Condominium,110 sqft ,56 Tanah Merah Kechil Avenue, S$ 9.09 psf,Room,0,"S$ 1,000 /mo",EW4 Tanah Merah MRT Station,0.28 km
5,43 Bedok South Road,Fully Furnished HDB Apartment,1119 sqft ,43 Bedok South Road, Ready to move,3,2,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.86 km
6,62 New Upper Changi Road,HDB Apartment,300 sqft ,62 New Upper Changi Road, Ready to move,Room,0,S$ 500 /mo,EW4 Tanah Merah MRT Station,0.87 km
7,69 Bedok South Avenue 3,HDB Apartment,300 sqft ,69 Bedok South Avenue 3, Ready to move,Room,0,S$ 600 /mo,EW4 Tanah Merah MRT Station,0.94 km
8,128 Bedok North Street 2,HDB Apartment,300 sqft ,128 Bedok North Street 2, Ready to move,Room,0,S$ 850 /mo,EW4 Tanah Merah MRT Station,0.87 km
9,East Village,Fully Furnished Condominium,409 sqft ,430 Upper Changi Road, Ready to move,1,1,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.53 km
10,Urban Vista,Partially Furnished Condominium,850 sqft ,2 Tanah Merah Kechil Link, Available from 14 May,3,3,"S$ 3,200 /mo",EW4 Tanah Merah MRT Station,0.27 km
11,Bedok Court,Partially Furnished Condominium,2319 sqft ,295 Bedok South Avenue 3, Ready to move,3,2,"S$ 3,900 /mo",EW4 Tanah Merah MRT Station,0.62 km
12,ECO,Fully Furnished Condominium,570 sqft ,Bedok South Avenue 3, S$ 4.04 psf,1,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.68 km
13,The Tanamera,Fully Furnished Condominium,1518 sqft ,1 Tanah Merah Kechil Road, Ready to move,3,4,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.41 km
14,Tanah Merah Mansion,Fully Furnished Condominium,871 sqft ,137 Tanah Merah Kechil Road, Ready to move,2,1,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.60 km
15,ECO,Partially Furnished Condominium,635 sqft ,Bedok South Avenue 3, Ready to move,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.68 km
16,Optima @ Tanah Merah,Partially Furnished Apartment,861 sqft ,78 Tanah Merah Kechil Avenue, Ready to move,2,2,"S$ 2,900 /mo",EW4 Tanah Merah MRT Station,0.11 km
17,The Tanamera,Partially Furnished Condominium,1325 sqft ,5 Tanah Merah Kechil Road, Ready to move,3,3,"S$ 3,100 /mo",EW4 Tanah Merah MRT Station,0.41 km
18,Bedok Grove,Partially Furnished Terraced House,"3186 sqft, 1872 sqft (land) ",Bedok Place, S$ 3.26 psf,4,4,"S$ 6,100 /mo",EW4 Tanah Merah MRT Station,0.82 km
19,Picardy Gardens,Partially Furnished Terraced House,"2000 sqft, 2000 sqft (land) ",(within 0.80 km), Ready to move,4,2,"S$ 4,500 /mo",EW4 Tanah Merah MRT Station,0.80 km
0,Picardy Gardens,Partially Furnished Terraced House,"2000 sqft, 2000 sqft (land) ",(within 0.80 km), Ready to move,4,2,"S$ 4,500 /mo",EW4 Tanah Merah MRT Station,0.80 km
1,ECO,Partially Furnished Condominium,1044 sqft ,Bedok South Avenue 3, Available from 6 May,3,2,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.68 km
2,Tanamera Crest,Fully Furnished Condominium,100 sqft ,6 Pari Dedap Walk, S$ 11.00 psf,1,2,"S$ 1,100 /mo",EW4 Tanah Merah MRT Station,0.74 km
3,Palmwoods,Fully Furnished Condominium,1033 sqft ,450 Upper Changi Road, S$ 2.32 psf,2,2,"S$ 2,400 /mo",EW4 Tanah Merah MRT Station,0.57 km
4,Casa Merah,Partially Furnished Condominium,1227 sqft ,50 Tanah Merah Kechil Avenue, S$ 3.10 psf,3,2,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.28 km
5,Bedok Grove,Partially Furnished Terraced House,"3200 sqft, 2000 sqft (land) ",Bedok Place, Ready to move,5,3,"S$ 5,800 /mo",EW4 Tanah Merah MRT Station,0.82 km
6,Casa Merah,Partially Furnished Condominium,1238 sqft ,54 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,400 /mo",EW4 Tanah Merah MRT Station,0.28 km
7,52 New Upper Changi Road,Partially Furnished HDB Apartment,904 sqft ,52 New Upper Changi Road, S$ 2.21 psf,3,2,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.61 km
8,Casa Merah,Fully Furnished Condominium,1227 sqft ,58 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,400 /mo",EW4 Tanah Merah MRT Station,0.28 km
9,ECO,Fully Furnished Condominium,580 sqft ,273 Bedok South Avenue 3, Available from 12 May,1,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.68 km
10,The Glades,Fully Furnished Condominium,452 sqft ,Bedok Rise, Ready to move,1,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.20 km
11,Casa Merah,Condominium,1226 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,3,2,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
12,172 Bedok South Road,Fully Furnished HDB Apartment,1292 sqft ,172 Bedok South Road, Ready to move,3,2,"S$ 2,700 /mo",EW4 Tanah Merah MRT Station,0.77 km
13,Casa Merah,Fully Furnished Condominium,1226 sqft ,58 Tanah Merah Kechil Avenue, Ready to move,3,2,"S$ 3,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
14,The Glades,Fully Furnished Condominium,452 sqft ,12 Bedok, Ready to move,1,1,"S$ 2,500 /mo",EW4 Tanah Merah MRT Station,0.14 km
15,Bedok Court,Unfurnished Condominium,2270 sqft ,295 Bedok South Avenue 3, Ready to move,3,3,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.62 km
16,Urban Vista,Fully Furnished Condominium,450 sqft ,14 Tanah Merah Kechil Link, Available from 19 Apr,1,1,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.27 km
17,84 Bedok North Street 4,Partially Furnished HDB Apartment,1000 sqft ,84 Bedok North Street 4, Ready to move,3,2,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.98 km
18,Bedok Court,Fully Furnished Condominium,400 sqft ,295 Bedok South Avenue 3, Ready to move,Room,0,"S$ 1,150 /mo",EW4 Tanah Merah MRT Station,0.62 km
19,Optima @ Tanah Merah,Fully Furnished Apartment,1170 sqft ,88 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,700 /mo",EW4 Tanah Merah MRT Station,0.11 km
0,Urban Vista,Partially Furnished Condominium,431 sqft ,2 Tanah Merah Kechil Link, Ready to move,1,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.27 km
1,Bedok Grove,Partially Furnished Terraced House,"3186 sqft, 1872 sqft (land) ",34 Bedok Place, Ready to move,4,4,"S$ 6,000 /mo",EW4 Tanah Merah MRT Station,0.82 km
2,Urban Vista,Partially Furnished Condominium,560 sqft ,4 Tanah Merah Kechil Link, S$ 4.29 psf,2,1,"S$ 2,400 /mo",EW4 Tanah Merah MRT Station,0.27 km
3,Casa Merah,Fully Furnished Condominium,1346 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.28 km
4,Urban Vista,Fully Furnished Condominium,624 sqft ,14 Tanah Merah Kechil Link, Ready to move,2,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.27 km
5,55 New Upper Changi Road,Fully Furnished HDB Apartment,300 sqft ,55 New Upper Changi Road, Ready to move,Room,0,S$ 800 /mo,EW4 Tanah Merah MRT Station,0.57 km
6,Urban Vista,Fully Furnished Condominium,850 sqft ,2 Tanah Merah Kechil Link, Ready to move,3,2,"S$ 2,990 /mo",EW4 Tanah Merah MRT Station,0.27 km
7,Palmwoods,Fully Furnished Condominium,1141 sqft ,450 Upper Changi Road, Ready to move,3,3,"S$ 2,900 /mo",EW4 Tanah Merah MRT Station,0.57 km
8,Urban Vista,Partially Furnished Condominium,797 sqft ,16 Tanah Merah Kechil Link, S$ 3.51 psf,3,2,"S$ 2,800 /mo",EW4 Tanah Merah MRT Station,0.27 km
9,70 Bedok South Road,Fully Furnished HDB Apartment,721 sqft ,70 Bedok South Road, S$ 2.76 psf,2,2,"S$ 1,990 /mo",EW4 Tanah Merah MRT Station,0.92 km
10,NEWLY RENOVATED TERRACE FOR RENT! NEAR TANAH MERAH MRT,Partially Furnished Terraced House,2000 sqft ,(within 0.78 km), Ready to move,5,3,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.78 km
11,186B Bedok North Street 4,HDB Apartment,180 sqft ,186B Bedok North Street 4, Ready to move,Room,0,S$ 700 /mo,EW4 Tanah Merah MRT Station,0.73 km
12,The Glades,Fully Furnished Condominium,463 sqft ,18 Bedok Rise, Ready to move,1,1,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.37 km
13,61 New Upper Changi Road,Fully Furnished HDB Apartment,129 sqft ,61 New Upper Changi Road, S$ 5.58 psf,Room,0,S$ 720 /mo,EW4 Tanah Merah MRT Station,0.82 km
14,166 Bedok South Avenue 3,HDB Apartment,100 sqft ,166 Bedok South Avenue 3, Ready to move,Room,0,S$ 600 /mo,EW4 Tanah Merah MRT Station,0.82 km
15,The Glades,Fully Furnished Condominium,678 sqft ,4 Bedok Rise, S$ 4.13 psf,2,2,"S$ 2,800 /mo",EW4 Tanah Merah MRT Station,0.33 km
16,Casa Merah,Fully Furnished Apartment,250 sqft ,58 Tanah Merah Kechil Avenue, Ready to move,Room,0,"S$ 1,500 /mo",EW4 Tanah Merah MRT Station,0.28 km
17,The Tanamera,Fully Furnished Condominium,947 sqft ,1 Tanah Merah Kechil Road, Ready to move,2,2,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.41 km
18,ECO,Condominium,980 sqft ,Bedok South Avenue 3, Available from 31 May,2,2,"S$ 2,800 /mo",EW4 Tanah Merah MRT Station,0.68 km
19,Urban Vista,Fully Furnished Condominium,300 sqft ,2 Tanah Merah Kechil Link, Ready to move,Room,0,"S$ 1,800 /mo",EW4 Tanah Merah MRT Station,0.27 km
0,Optima @ Tanah Merah,Partially Furnished Apartment,1195 sqft ,78 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW4 Tanah Merah MRT Station,0.11 km
1,Casa Merah,Fully Furnished Condominium,1238 sqft ,52 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.28 km
2,Stratford Court,Fully Furnished Condominium,1346 sqft ,41A Bedok Ria Crescent, Ready to move,3,2,"S$ 3,300 /mo",EW4 Tanah Merah MRT Station,0.63 km
3,157 Bedok South Avenue 3,Fully Furnished HDB Apartment,894 sqft ,157 Bedok South Avenue 3, Ready to move,3,2,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.96 km
4,56 New Upper Changi Road,HDB Apartment,800 sqft ,56 New Upper Changi Road, Ready to move,2,1,"S$ 2,000 /mo",EW4 Tanah Merah MRT Station,0.67 km
5,The Glades,Fully Furnished Condominium,452 sqft ,Bedok Rise, Ready to move,1,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.20 km
6,70 Bedok South Road,Fully Furnished HDB Apartment,150 sqft ,70 Bedok South Road, Ready to move,Room,0,S$ 650 /mo,EW4 Tanah Merah MRT Station,0.92 km
7,159 Bedok South Avenue 3,Fully Furnished HDB Apartment,129 sqft ,159 Bedok South Avenue 3, Ready to move,Room,0,S$ 650 /mo,EW4 Tanah Merah MRT Station,0.91 km
8,The Tanamera,Partially Furnished Condominium,1325 sqft ,1 Tanah Merah Kechil Road, Ready to move,3,3,"S$ 3,100 /mo",EW4 Tanah Merah MRT Station,0.41 km
9,The Springfield,Partially Furnished Cluster House,2379 sqft ,Chempaka Kuning Link, Ready to move,5,5,"S$ 4,350 /mo",EW4 Tanah Merah MRT Station,0.68 km
10,182 Bedok North Road,Fully Furnished HDB Apartment,990 sqft ,182 Bedok North Road, Available from 1 May,3,2,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.49 km
11,127 Bedok North Street 2,Fully Furnished HDB Apartment,721 sqft ,127 Bedok North Street 2, Ready to move,2,2,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.98 km
12,ECO,Partially Furnished Condominium,580 sqft ,Bedok South Avenue 3, Ready to move,2,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.68 km
13,East Village,Fully Furnished Condominium,1206 sqft ,430 Upper Changi Road, Ready to move,2,2,"S$ 2,800 /mo",EW4 Tanah Merah MRT Station,0.53 km
14,172 Bedok South Road,Fully Furnished HDB Apartment,1313 sqft ,172 Bedok South Road, Ready to move,3,2,"S$ 2,400 /mo",EW4 Tanah Merah MRT Station,0.77 km
15,91 Bedok North Street 4,Fully Furnished HDB Apartment,1259 sqft ,91 Bedok North Street 4, Ready to move,3,2,"S$ 2,350 /mo",EW4 Tanah Merah MRT Station,0.92 km
16,ECO,Partially Furnished Condominium,1152 sqft ,Bedok South Avenue 3, Available from 1 Jun,3,3,"S$ 3,850 /mo",EW4 Tanah Merah MRT Station,0.68 km
17,Optima @ Tanah Merah,Partially Furnished Apartment,1001 sqft ,78 Tanah Merah Kechil Avenue, Available from 12 May,2,2,"S$ 3,300 /mo",EW4 Tanah Merah MRT Station,0.11 km
18,No Owner! Spacious MasterRoom-Tanah Merah,Fully Furnished Terraced House,285 sqft ,Tanah Merah, Ready to move,Room,0,"S$ 1,400 /mo",EW4 Tanah Merah MRT Station,0.35 km
19,119 Bedok North Road,Partially Furnished HDB Apartment,990 sqft ,119 Bedok North Road, Available from 16 Apr,3,2,"S$ 2,100 /mo",EW4 Tanah Merah MRT Station,0.96 km
0,126 Bedok North Street 2,Fully Furnished HDB Apartment,800 sqft ,126 Bedok North Street 2, Ready to move,2,2,"S$ 1,500 /mo",EW4 Tanah Merah MRT Station,0.88 km
1,Optima @ Tanah Merah,Partially Furnished Apartment,100 sqft ,88 Tanah Merah Kechil Avenue, S$ 12.00 psf,Room,0,"S$ 1,200 /mo",EW4 Tanah Merah MRT Station,0.11 km
2,Tanamera Crest,Fully Furnished Condominium,1173 sqft ,6 Pari Dedap Walk, Available from 5 May,3,3,"S$ 2,650 /mo",EW4 Tanah Merah MRT Station,0.74 km
3,Casa Merah,Fully Furnished Condominium,200 sqft ,50 Tanah Merah Kechil Avenue, Available from 14 Apr,Room,0,"S$ 1,100 /mo",EW4 Tanah Merah MRT Station,0.28 km
4,40 Jalan Pari Kikis,Unfurnished Terraced House,"3001 sqft, 2600 sqft (land) ",Jalan Pari Kikis, Ready to move,3,2,"S$ 2,800 /mo",EW4 Tanah Merah MRT Station,0.57 km
5,Casa Merah,Fully Furnished Condominium,1239 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 3,600 /mo",EW4 Tanah Merah MRT Station,0.28 km
6,Bedok Grove,Partially Furnished Terraced House,"3186 sqft, 1872 sqft (land) ",4 Bedok Grove @ Bedok Place, Ready to move,4,3,"S$ 6,100 /mo",EW4 Tanah Merah MRT Station,0.75 km
7,Optima @ Tanah Merah,Partially Furnished Apartment,861 sqft ,86 Tanah Merah Kechil Avenue, Ready to move,2,2,"S$ 2,900 /mo",EW4 Tanah Merah MRT Station,0.11 km
8,163 Bedok South Road,Fully Furnished HDB Apartment,1119 sqft ,163 Bedok South Road, Ready to move,3,2,"S$ 2,200 /mo",EW4 Tanah Merah MRT Station,0.84 km
9,43 Bedok South Road,Fully Furnished HDB Apartment,84 sqft ,43 Bedok South Road, Available from 1 May,3,2,"S$ 2,050 /mo",EW4 Tanah Merah MRT Station,0.86 km
10,Tanamera Crest,Fully Furnished Condominium,861 sqft ,10 Pari Dedap Walk, S$ 3.02 psf,2,2,"S$ 2,600 /mo",EW4 Tanah Merah MRT Station,0.74 km
11,122 Bedok North Street 2,Unfurnished HDB Apartment,730 sqft ,122 Bedok North Street 2, Ready to move,1,1,"S$ 4,000 /mo",EW4 Tanah Merah MRT Station,0.97 km
12,ECO,Fully Furnished Condominium,581 sqft ,Bedok South Avenue 3, Ready to move,2,1,"S$ 2,300 /mo",EW4 Tanah Merah MRT Station,0.68 km
13,Casa Merah,Fully Furnished Condominium,1238 sqft ,50 Tanah Merah Kechil Avenue, Ready to move,3,3,"S$ 4,000 /mo",EW4 Tanah Merah MRT Station,0.28 km
14,East Village,Fully Furnished Condominium,1205 sqft ,430 Upper Changi Road, Ready to move,2,2,"S$ 2,799 /mo",EW4 Tanah Merah MRT Station,0.53 km
15,D'Manor,Unfurnished Terraced House,"2724 sqft, 2724 sqft (land) ",Tanah Merah Kechil Avenue, Ready to move,4,4,"S$ 4,700 /mo",EW4 Tanah Merah MRT Station,0.27 km
16,37 Bedok South Avenue 2,HDB Apartment,925 sqft ,37 Bedok South Avenue 2, Available from 1 May,3,2,"S$ 1,900 /mo",EW4 Tanah Merah MRT Station,0.98 km
17,Bedok Court,Unfurnished Condominium,2400 sqft ,295 Bedok South Avenue 3, Ready to move,3,2,"S$ 3,800 /mo",EW4 Tanah Merah MRT Station,0.62 km
18,186A Bedok North Street 4,HDB Apartment,120 sqft ,Bedok North Street 4, Ready to move,Room,0,S$ 800 /mo,EW4 Tanah Merah MRT Station,0.75 km
