0,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
1,Landmark Tower,Apartment,170 sqft ,173 Chin Swee Road, Available from 27 Apr,Room,0,S$ 900 /mo,EW16 Outram Park MRT Station,0.53 km
2,82 TIONG POH Road,Fully Furnished Walk-up,1100 sqft ,TIONG POH road, Ready to move,3,1,"S$ 3,100 /mo",EW16 Outram Park MRT Station,0.54 km
3,River Place,Partially Furnished Condominium,1387 sqft ,60 Havelock Road, Ready to move,3,3,"S$ 5,400 /mo",EW16 Outram Park MRT Station,0.92 km
4,Altez,Fully Furnished Condominium,549 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.99 km
5,Altez,Fully Furnished Condominium,527 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.99 km
6,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Available from 13 Apr,1,1,"S$ 3,300 /mo",EW16 Outram Park MRT Station,0.99 km
7,Pearl Bank Apartment,Apartment,500 sqft ,1 Pearl Bank, Ready to move,Studio,0,"S$ 1,290 /mo",EW16 Outram Park MRT Station,0.20 km
8,Pearl Bank Apartment,Apartment,1300 sqft ,1 Pearl Bank, Ready to move,2,2,"S$ 2,290 /mo",EW16 Outram Park MRT Station,0.20 km
9,River Place,Partially Furnished Condominium,2357 sqft ,60 Havelock Road, Ready to move,3,3,"S$ 7,200 /mo",EW16 Outram Park MRT Station,0.92 km
10,Spottiswoode Park,Apartment,1250 sqft ,Spottiswoode Park Road, Available from 28 Apr,3,2,"S$ 2,700 /mo",EW16 Outram Park MRT Station,0.75 km
11,Skysuites @ Anson,Fully Furnished Condominium,399 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 3,000 /mo",EW16 Outram Park MRT Station,0.99 km
12,Altez,Partially Furnished Condominium,602 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 4,000 /mo",EW16 Outram Park MRT Station,0.99 km
13,Icon,Partially Furnished Apartment,570 sqft ,10 Gopeng Street, Ready to move,1,1,"S$ 3,300 /mo",EW16 Outram Park MRT Station,0.97 km
14,Emerald Garden,Partially Furnished Condominium,990 sqft ,33 Club Street, Ready to move,2,2,"S$ 4,100 /mo",EW16 Outram Park MRT Station,0.90 km
15,80 Chay Yan Street,Fully Furnished HDB Apartment,320 sqft ,80 Chay Yan Street, Ready to move,Studio,0,"S$ 2,400 /mo",EW16 Outram Park MRT Station,0.84 km
16,80 Chay Yan Street,Fully Furnished HDB Apartment,280 sqft ,80 Chay Yan Street, Ready to move,Studio,0,"S$ 2,200 /mo",EW16 Outram Park MRT Station,0.84 km
17,80 Chay Yan Street,Fully Furnished HDB Apartment,281 sqft ,80 Chay Yan Street, Ready to move,Studio,0,"S$ 2,200 /mo",EW16 Outram Park MRT Station,0.84 km
18,River Place,Partially Furnished Condominium,1658 sqft ,64 Havelock Road, Ready to move,3,3,"S$ 6,880 /mo",EW16 Outram Park MRT Station,0.92 km
19,Emerald Garden,Fully Furnished Condominium,1033 sqft ,33 Club Street, Ready to move,2,2,"S$ 4,000 /mo",EW16 Outram Park MRT Station,0.90 km
0,Everton Road (Conservation House),Partially Furnished Conservation House,2000 sqft ,Everton Road, Available from 10 Jun,3,3,"S$ 6,500 /mo",EW16 Outram Park MRT Station,0.88 km
1,Emerald Garden,Partially Furnished Condominium,1033 sqft ,33 Club Street, Ready to move,3,2,"S$ 4,150 /mo",EW16 Outram Park MRT Station,0.86 km
2,People's Park Centre,Fully Furnished Apartment,100 sqft ,101 Upper Cross Street, S$ 14.00 psf,Room,0,"S$ 1,400 /mo",EW16 Outram Park MRT Station,0.76 km
3,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Available from 15 Apr,Studio,0,"S$ 3,300 /mo",EW16 Outram Park MRT Station,0.99 km
4,Pearl Bank Apartment,Fully Furnished Apartment,500 sqft ,1 Pearl Bank, Ready to move,1,1,"S$ 1,500 /mo",EW16 Outram Park MRT Station,0.20 km
5,River Place,Partially Furnished Condominium,1658 sqft ,60 Havelock Road, Ready to move,3,3,"S$ 6,880 /mo",EW16 Outram Park MRT Station,0.92 km
6,Spottiswoode Residences,Fully Furnished Condominium,605 sqft ,48 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,980 /mo",EW16 Outram Park MRT Station,0.75 km
7,Onze @ Tanjong Pagar,Partially Furnished Apartment,1141 sqft ,11 Kee Seng Street, Ready to move,3,2,"S$ 6,000 /mo",EW16 Outram Park MRT Station,0.82 km
8,Onze @ Tanjong Pagar,Partially Furnished Apartment,672 sqft ,11 Kee Seng Street, Ready to move,2,1,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.82 km
9,Spottiswoode 18,Partially Furnished Condominium,386 sqft ,18 Spottiswoode Park Road, S$ 5.96 psf,1,1,"S$ 2,300 /mo",EW16 Outram Park MRT Station,0.68 km
10,Spottiswoode 18,Fully Furnished Condominium,389 sqft ,18 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,350 /mo",EW16 Outram Park MRT Station,0.68 km
11,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
12,77 Seng Poh Road,Partially Furnished Walk-up,800 sqft ,77 Seng Poh Road, Available from 1 Jun,1,1,"S$ 4,000 /mo",EW16 Outram Park MRT Station,0.83 km
13,335A Smith Street,Fully Furnished HDB Apartment,796 sqft ,335A Smith Street, Ready to move,2,2,"S$ 2,399 /mo",EW16 Outram Park MRT Station,0.48 km
14,People's Park Centre,Fully Furnished Apartment,150 sqft ,101 Upper Cross Street, Ready to move,Room,0,"S$ 1,300 /mo",EW16 Outram Park MRT Station,0.76 km
15,Icon,Fully Furnished Apartment,909 sqft ,10 Gopeng Street, Ready to move,2,2,"S$ 4,900 /mo",EW16 Outram Park MRT Station,0.97 km
16,Icon,Fully Furnished Apartment,800 sqft ,10 Gopeng Street, S$ 4.75 psf,1,1,"S$ 3,800 /mo",EW16 Outram Park MRT Station,0.97 km
17,Icon,Partially Furnished Apartment,581 sqft ,10 Gopeng Street, Ready to move,1,1,"S$ 3,200 /mo",EW16 Outram Park MRT Station,0.97 km
18,Icon,Apartment,570 sqft ,10 Gopeng Street, Ready to move,1,1,"S$ 3,400 /mo",EW16 Outram Park MRT Station,0.97 km
19,Altez,Partially Furnished Condominium,1561 sqft ,16 Enggor Street, Ready to move,3,3,"S$ 8,500 /mo",EW16 Outram Park MRT Station,0.99 km
0,78 Moh Guan Terrace,Fully Furnished Apartment,200 sqft ,78 Moh Guan Terrace, Ready to move,Room,0,"S$ 1,000 /mo",EW16 Outram Park MRT Station,0.97 km
1,5 Tanjong Pagar Plaza,Fully Furnished HDB Apartment,635 sqft ,5 Tanjong Pagar Plaza, Ready to move,2,2,"S$ 2,300 /mo",EW16 Outram Park MRT Station,0.74 km
2,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 3,300 /mo",EW16 Outram Park MRT Station,0.99 km
3,18 Cantonment Close,Partially Furnished HDB Apartment,807 sqft ,18 Cantonment Close, Ready to move,3,2,"S$ 2,750 /mo",EW16 Outram Park MRT Station,0.84 km
4,Altez,Partially Furnished Condominium,1173 sqft ,16 Enggor Street, Available from 26 Apr,2,2,"S$ 7,200 /mo",EW16 Outram Park MRT Station,0.99 km
5,Spottiswoode Residences,Fully Furnished Condominium,603 sqft ,48 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.75 km
6,Altez,Partially Furnished Condominium,527 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 3,950 /mo",EW16 Outram Park MRT Station,0.99 km
7,River Place,Fully Furnished Condominium,786 sqft ,62 Havelock Road, Ready to move,1,2,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.92 km
8,Altez,Partially Furnished Condominium,861 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.99 km
9,Emerald Garden,Fully Furnished Condominium,829 sqft ,33 Club Street, Ready to move,2,1,"S$ 3,799 /mo",EW16 Outram Park MRT Station,0.90 km
10,Skysuites @ Anson,Unfurnished Condominium,365 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.99 km
11,Pearl Bank Apartment,Fully Furnished Apartment,350 sqft ,1 Pearl Bank, Ready to move,1,1,"S$ 1,400 /mo",EW16 Outram Park MRT Station,0.20 km
12,Skysuites @ Anson,Partially Furnished Condominium,398 sqft ,8 Enggor Street, S$ 6.78 psf,1,1,"S$ 2,700 /mo",EW16 Outram Park MRT Station,0.99 km
13,535 Upper Cross Street,Fully Furnished HDB Apartment,678 sqft ,535 Upper Cross Street, Available from 30 Apr,2,1,"S$ 2,700 /mo",EW16 Outram Park MRT Station,0.92 km
14,Spottiswoode 18,Partially Furnished Condominium,388 sqft ,18 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,600 /mo",EW16 Outram Park MRT Station,0.68 km
