16,517D Jurong West Street 52,Fully Furnished HDB Apartment,1200 sqft ,517D Jurong West Street 52, Ready to move,3,2,"S$ 2,600 /mo",EW26 Lakeside MRT Station,0.16 km
17,Parc Vista,Fully Furnished Condominium,1055 sqft ,450 Corporation Road, Ready to move,2,2,"S$ 2,400 /mo",EW26 Lakeside MRT Station,0.48 km
18,The Lakeshore,Partially Furnished Condominium,1140 sqft ,31 Jurong West Street 41, Ready to move,3,2,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.21 km
19,Caspian,Fully Furnished Condominium,500 sqft ,50 Lakeside Drive, S$ 4.00 psf,Studio,0,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.18 km
0,Caspian,Fully Furnished Condominium,500 sqft ,50 Lakeside Drive, S$ 4.00 psf,Studio,0,"S$ 2,000 /mo",EW26 Lakeside MRT Station,0.18 km
1,The Lakefront Residences,Fully Furnished Condominium,721 sqft ,46 Lakeside Drive, Ready to move,2,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.18 km
2,Parc Vista,Fully Furnished Condominium,1055 sqft ,456 Corporation Road, Ready to move,2,2,"S$ 2,700 /mo",EW26 Lakeside MRT Station,0.48 km
3,Parc Vista,Condominium,1259 sqft ,450 Corporation Road, Ready to move,3,3,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.48 km
4,483 Jurong West Street 41,HDB Apartment,700 sqft ,483 Jurong West Street 41, Ready to move,2,2,"S$ 1,800 /mo",EW26 Lakeside MRT Station,0.60 km
5,339A Kang Ching Road,Fully Furnished HDB Apartment,720 sqft ,339A Kang Ching Road, Available from 8 May,2,2,"S$ 2,200 /mo",EW26 Lakeside MRT Station,0.59 km
6,Summerdale,Fully Furnished Condominium,1270 sqft ,10 Boon Lay Drive, Ready to move,3,3,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.99 km
7,Summerdale,Fully Furnished Condominium,1270 sqft ,2 Boon Lay Drive, S$ 2.36 psf,3,3,"S$ 2,999 /mo",EW26 Lakeside MRT Station,0.99 km
8,Lakeside Grove,Terraced House,"3000 sqft, 1613 sqft (land) ",Corporation Rise, Ready to move,5,5,"S$ 5,500 /mo",EW26 Lakeside MRT Station,0.69 km
9,516 Jurong West Street 52,Fully Furnished HDB Apartment,780 sqft ,516 Jurong West Street 52, Ready to move,2,2,"S$ 1,800 /mo",EW26 Lakeside MRT Station,0.13 km
10,The Lakefront Residences,Fully Furnished Condominium,180 sqft ,42 Lakeside Drive, Ready to move,Room,0,"S$ 1,000 /mo",EW26 Lakeside MRT Station,0.18 km
11,206 Boon Lay Drive,Fully Furnished HDB Apartment,120 sqft ,206 Boon Lay Drive, S$ 5.00 psf,Room,0,S$ 600 /mo,EW26 Lakeside MRT Station,0.63 km
12,Caspian,Fully Furnished Condominium,462 sqft ,50 Lakeside Drive, Available from 10 Jun,Studio,0,"S$ 2,100 /mo",EW26 Lakeside MRT Station,0.18 km
13,337C Tah Ching Road,Fully Furnished HDB Apartment,990 sqft ,337C Tah Ching Road, S$ 0.66 psf,Room,0,S$ 650 /mo,EW26 Lakeside MRT Station,0.80 km
14,Caspian,Partially Furnished Condominium,1141 sqft ,50 Lakeside Drive, Ready to move,3,3,"S$ 3,300 /mo",EW26 Lakeside MRT Station,0.18 km
15,Blk476jurong West St 41,Fully Furnished HDB Apartment,175 sqft ,706 st 41, S$ 3.14 psf,Room,0,S$ 550 /mo,EW26 Lakeside MRT Station,0.55 km
16,Parc Vista,Fully Furnished Condominium,1281 sqft ,454 Corporation Road, Ready to move,3,2,"S$ 3,000 /mo",EW26 Lakeside MRT Station,0.48 km
17,The Lakeshore,Fully Furnished Condominium,947 sqft ,29 Jurong West Street 41, Ready to move,2,2,"S$ 2,800 /mo",EW26 Lakeside MRT Station,0.21 km
18,Parc Vista,Fully Furnished Condominium,1281 sqft ,454 Corporation Road, Ready to move,3,2,"S$ 2,900 /mo",EW26 Lakeside MRT Station,0.48 km
19,Parc Vista,Fully Furnished Condominium,1055 sqft ,454 Corporation Road, Available from 1 Jun,2,2,"S$ 2,500 /mo",EW26 Lakeside MRT Station,0.48 km
