0,The Beacon,Partially Furnished Apartment,1100 sqft ,130 Cantonment Road, Ready to move,2,2,"S$ 4,900 /mo",EW16 Outram Park MRT Station,0.62 km
1,Pinnacle @ Duxton,Partially Furnished HDB Apartment,1033 sqft ,1B Cantonment Road, Ready to move,3,2,"S$ 3,300 /mo",EW16 Outram Park MRT Station,0.73 km
2,River Place,Fully Furnished Condominium,786 sqft ,60 Havelock Road, Ready to move,1,1,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.92 km
3,Altez,Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,100 /mo",EW16 Outram Park MRT Station,0.99 km
4,Skysuites @ Anson,Partially Furnished Condominium,365 sqft ,8 Enggor Street, Available from 15 Apr,1,1,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.99 km
5,Spottiswoode Suites,Partially Furnished Condominium,538 sqft ,14 Spottiswoode Park Road, Ready to move,2,1,"S$ 3,400 /mo",EW16 Outram Park MRT Station,0.63 km
6,Spottiswoode Residences,Fully Furnished Condominium,603 sqft ,48 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.75 km
7,Spottiswoode Residences,Fully Furnished Condominium,603 sqft ,48 Spottiswoode Park Road, Ready to move,1,1,"S$ 3,200 /mo",EW16 Outram Park MRT Station,0.75 km
8,Pinnacle @ Duxton,Partially Furnished HDB Apartment,1011 sqft ,1 Cantonment Road, Ready to move,2,2,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.73 km
9,Emerald Garden,Partially Furnished Condominium,1259 sqft ,33 Club Street, Ready to move,3,3,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.86 km
10,Pearl Bank Apartment,Fully Furnished Apartment,900 sqft ,1 Pearl Bank, Ready to move,2,2,"S$ 2,800 /mo",EW16 Outram Park MRT Station,0.20 km
11,57Spottiswoode Park Road,Fully Furnished Conservation House,"450 sqft, 2000 sqft (land) ",Spottiswoode park road, S$ 1.10 psf,1,1,"S$ 2,200 /mo",EW16 Outram Park MRT Station,0.52 km
12,57 Eng Hoon Street,Fully Furnished Apartment,250 sqft ,57 Eng Hoon Street, Ready to move,Room,0,"S$ 1,900 /mo",EW16 Outram Park MRT Station,0.69 km
