13,The Riverine By The Park,Fully Furnished Apartment,1206 sqft ,398 Kallang Road, Ready to move,3,2,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.70 km
14,The Plaza,Fully Furnished Apartment,807 sqft ,7500A Beach Road, Ready to move,2,2,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.98 km
15,City Square Residences,Fully Furnished Condominium,872 sqft ,8 Kitchener Link, S$ 4.01 psf,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
16,Concourse Skyline,Fully Furnished Condominium,1087 sqft ,300 Beach Road, Available from 1 Jun,2,2,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.78 km
17,Concourse Skyline,Partially Furnished Condominium,785 sqft ,296 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
18,Concourse Skyline,Fully Furnished Condominium,861 sqft ,300 Beach Road, Ready to move,1,1,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.78 km
19,The Riverine By The Park,Partially Furnished Apartment,1755 sqft ,398 Kallang Road, Ready to move,4,3,"S$ 5,900 /mo",EW11 Lavender MRT Station,0.70 km
0,The Riverine By The Park,Partially Furnished Apartment,1206 sqft ,398 Kallang Road, Available from 1 Jul,3,2,"S$ 4,800 /mo",EW11 Lavender MRT Station,0.70 km
1,Citylights,Partially Furnished Condominium,1894 sqft ,80 Jellicoe Road, Ready to move,3,2,"S$ 7,000 /mo",EW11 Lavender MRT Station,0.12 km
2,Concourse Skyline,Partially Furnished Condominium,11130 sqft ,300 Beach Road, Ready to move,5,8,"S$ 30,000 /mo",EW11 Lavender MRT Station,0.78 km
3,The Riverine By The Park,Partially Furnished Condominium,1205 sqft ,398 Kallang Road, S$ 3.73 psf,3,3,"S$ 4,500 /mo",EW11 Lavender MRT Station,0.70 km
4,City Square Residences,Fully Furnished Condominium,571 sqft ,8 Kitchener Link, Available from 2 May,1,1,"S$ 2,600 /mo",EW11 Lavender MRT Station,0.64 km
5,Southbank,Fully Furnished Apartment,614 sqft ,881 North Bridge Road, S$ 5.37 psf,1,1,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.22 km
6,Concourse Skyline,Partially Furnished Condominium,1141 sqft ,296 Beach Road, Ready to move,2,2,"S$ 5,000 /mo",EW11 Lavender MRT Station,0.78 km
7,806 King George's Avenue,Fully Furnished HDB Apartment,90 sqft ,806 King George's Avenue, Ready to move,Room,0,S$ 750 /mo,EW11 Lavender MRT Station,0.25 km
8,Kerrisdale,Partially Furnished Condominium,990 sqft ,30 Sturdee Road, Ready to move,2,2,"S$ 3,600 /mo",EW11 Lavender MRT Station,0.86 km
9,Southbank,Partially Furnished Condominium,985 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 4,100 /mo",EW11 Lavender MRT Station,0.22 km
10,2 Beach Road,Fully Furnished HDB Apartment,797 sqft ,2 Beach Road, Ready to move,2,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.45 km
11,Sturdee View,Partially Furnished Apartment,1475 sqft ,60 Sturdee Road North, Ready to move,4,3,"S$ 3,650 /mo",EW11 Lavender MRT Station,0.91 km
12,Concourse Skyline,Fully Furnished Condominium,818 sqft ,298 Beach Road, Ready to move,1,1,"S$ 4,200 /mo",EW11 Lavender MRT Station,0.78 km
13,Citylights,Fully Furnished Condominium,678 sqft ,88 Jellicoe Road, S$ 4.72 psf,1,1,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.12 km
14,Southbank,Partially Furnished Condominium,958 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.22 km
15,Citylights,Partially Furnished Condominium,1894 sqft ,90 Jellicoe Road, Ready to move,3,3,"S$ 7,500 /mo",EW11 Lavender MRT Station,0.12 km
16,City Square Residences,Fully Furnished Condominium,839 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,400 /mo",EW11 Lavender MRT Station,0.64 km
