8,Ascentia Sky,Partially Furnished Apartment,1475 sqft ,1 Alexandra View, Ready to move,3,3,"S$ 6,000 /mo",EW18 Redhill MRT Station,0.23 km
9,Ascentia Sky,Partially Furnished Apartment,1819 sqft ,1 Alexandra View, Ready to move,4,4,"S$ 7,400 /mo",EW18 Redhill MRT Station,0.23 km
10,The Crest,Partially Furnished Condominium,1184 sqft ,101 Prince Charles Crescent, Ready to move,3,3,"S$ 5,000 /mo",EW18 Redhill MRT Station,0.74 km
11,Tanglin View,Partially Furnished Condominium,1152 sqft ,150 Prince Charles Crescent, Ready to move,3,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.28 km
12,One Jervois,Partially Furnished Condominium,1734 sqft ,7 Jervois Close, Ready to move,4,4,"S$ 6,800 /mo",EW18 Redhill MRT Station,0.97 km
13,48 Lengkok Bahru,Fully Furnished HDB Apartment,1000 sqft ,48 Lengkok Bahru, Ready to move,Room,0,"S$ 1,800 /mo",EW18 Redhill MRT Station,0.67 km
14,Alex Residences,Fully Furnished Apartment,474 sqft ,Alexandra View, Ready to move,1,1,"S$ 2,700 /mo",EW18 Redhill MRT Station,0.06 km
15,Alex Residences,Fully Furnished Condominium,474 sqft ,28 Alexandra View, Ready to move,1,1,"S$ 2,600 /mo",EW18 Redhill MRT Station,0.11 km
16,Tanglin Regency,Fully Furnished Condominium,850 sqft ,383 Tanglin Road, S$ 3.88 psf,2,2,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.25 km
17,Alex Residences,Partially Furnished Condominium,657 sqft ,28 Alexandra View, Ready to move,2,2,"S$ 3,500 /mo",EW18 Redhill MRT Station,0.11 km
18,39 Jalan Rumah Tinggi,Partially Furnished HDB Apartment,1100 sqft ,39 Jalan Rumah Tinggi, Ready to move,3,2,"S$ 2,500 /mo",EW18 Redhill MRT Station,0.88 km
19,Jervois Lodge,Partially Furnished Condominium,1216 sqft ,38A Jervois Road, Ready to move,3,2,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.89 km
0,One Jervois,Partially Furnished Condominium,1840 sqft ,7 Jervois Close, Ready to move,4,4,"S$ 7,000 /mo",EW18 Redhill MRT Station,0.97 km
1,One Jervois,Partially Furnished Condominium,1055 sqft ,7 Jervois Close, Ready to move,2,2,"S$ 4,300 /mo",EW18 Redhill MRT Station,0.97 km
2,Tanglin Regency,Fully Furnished Condominium,850 sqft ,383 Tanglin Road, S$ 3.88 psf,2,2,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.25 km
3,The Crest,Partially Furnished Condominium,797 sqft ,101 Prince Charles Crescent, Ready to move,2,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.74 km
4,The Crest,Partially Furnished Condominium,1916 sqft ,101 Prince Charles Crescent, Ready to move,5,4,"S$ 7,900 /mo",EW18 Redhill MRT Station,0.74 km
5,The Metropolitan Condominium,Fully Furnished Condominium,1399 sqft ,8 Alexandra View, S$ 3.93 psf,3,3,"S$ 5,500 /mo",EW18 Redhill MRT Station,0.12 km
6,Alex Residences,Partially Furnished Apartment,904 sqft ,(within 0.06 km), Ready to move,3,2,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.06 km
7,Alex Residences,Condominium,474 sqft ,28 Alexandra View, Ready to move,1,1,"S$ 2,900 /mo",EW18 Redhill MRT Station,0.11 km
8,Tanglin View,Fully Furnished Condominium,1162 sqft ,150 Prince Charles Crescent, Ready to move,3,3,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.28 km
9,Ascentia Sky,Partially Furnished Apartment,947 sqft ,3 Alexandra View, Ready to move,2,2,"S$ 4,100 /mo",EW18 Redhill MRT Station,0.23 km
10,The Crest,Partially Furnished Condominium,1873 sqft ,101 Prince Charles Crescent, Ready to move,4,3,"S$ 8,500 /mo",EW18 Redhill MRT Station,0.74 km
11,Jervois Mansions,Partially Furnished Condominium,3000 sqft ,18 Jervois Road, Ready to move,3,2,"S$ 9,250 /mo",EW18 Redhill MRT Station,0.95 km
12,Tanglin View,Condominium,1141 sqft ,152 Prince Charles Crescent, Ready to move,3,3,"S$ 4,000 /mo",EW18 Redhill MRT Station,0.28 km
13,101 Henderson Crescent,Partially Furnished HDB Apartment,161 sqft ,101 Henderson Crescent, Ready to move,Room,0,S$ 650 /mo,EW18 Redhill MRT Station,0.56 km
14,75A Redhill Road,Fully Furnished HDB Apartment,161 sqft ,75A Redhill Road, Ready to move,Room,0,S$ 950 /mo,EW18 Redhill MRT Station,0.26 km
15,One Jervois,Partially Furnished Condominium,1734 sqft ,7 Jervois Close, Ready to move,4,4,"S$ 6,800 /mo",EW18 Redhill MRT Station,0.97 km
16,The Crest,Partially Furnished Condominium,915 sqft ,101 Prince Charles Crescent, Ready to move,2,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.74 km
17,Mon Jervois,Partially Furnished Condominium,624 sqft ,39 Jervois Road, Available from 16 May,1,1,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.71 km
18,The Crest,Partially Furnished Condominium,1851 sqft ,101 Prince Charles Crescent, Ready to move,5,4,"S$ 7,900 /mo",EW18 Redhill MRT Station,0.74 km
19,Ascentia Sky,Partially Furnished Apartment,1012 sqft ,1 Alexandra View, Ready to move,2,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.23 km
0,Alex Residences,Partially Furnished Apartment,1034 sqft ,28 Alexandra View, S$ 4.26 psf,3,2,"S$ 4,400 /mo",EW18 Redhill MRT Station,0.11 km
1,The Crest,Partially Furnished Condominium,1582 sqft ,101 Prince Charles Crescent, Ready to move,4,4,"S$ 6,999 /mo",EW18 Redhill MRT Station,0.74 km
2,Ascentia Sky,Fully Furnished Apartment,1474 sqft ,1 Alexandra View, Ready to move,3,3,"S$ 6,000 /mo",EW18 Redhill MRT Station,0.23 km
3,Alex Residences,Apartment,657 sqft ,Alexandra View, Ready to move,2,2,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.06 km
4,Alex Residences,Partially Furnished Apartment,678 sqft ,28 Alexandra View, Ready to move,2,2,"S$ 3,400 /mo",EW18 Redhill MRT Station,0.11 km
5,Alex Residences,Partially Furnished Apartment,1023 sqft ,Alexandra View, Ready to move,3,3,"S$ 4,390 /mo",EW18 Redhill MRT Station,0.06 km
6,Alex Residences,Partially Furnished Apartment,657 sqft ,28 Alexandra View, Ready to move,2,2,"S$ 3,000 /mo",EW18 Redhill MRT Station,0.11 km
7,The Metropolitan Condominium,Partially Furnished Condominium,1399 sqft ,8 Alexandra View, Ready to move,3,3,"S$ 4,388 /mo",EW18 Redhill MRT Station,0.12 km
8,Mon Jervois,Fully Furnished Condominium,1561 sqft ,39 Jervois Road, Available from 1 Jun,2,2,"S$ 6,500 /mo",EW18 Redhill MRT Station,0.71 km
9,63B Lengkok Bahru,Partially Furnished HDB Apartment,1076 sqft ,63B Lengkok Bahru, Available from 22 Apr,3,2,"S$ 2,800 /mo",EW18 Redhill MRT Station,0.16 km
10,58 Strathmore Avenue,Fully Furnished HDB Apartment,150 sqft ,58 Strathmore Avenue, Ready to move,Room,0,S$ 750 /mo,EW18 Redhill MRT Station,0.78 km
11,Ascentia Sky,Partially Furnished Apartment,1851 sqft ,1 Alexandra View, Ready to move,4,4,"S$ 6,000 /mo",EW18 Redhill MRT Station,0.23 km
12,Alex Residences,Fully Furnished Apartment,150 sqft ,Alexandra View, Ready to move,Room,0,"S$ 1,300 /mo",EW18 Redhill MRT Station,0.06 km
13,Tanglin View,Fully Furnished Condominium,1259 sqft ,150 Prince Charles Crescent, Available from 1 May,3,3,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.28 km
14,The Crest,Partially Furnished Condominium,1582 sqft ,101 Prince Charles Crescent, Ready to move,4,4,"S$ 6,999 /mo",EW18 Redhill MRT Station,0.74 km
15,Ascentia Sky,Fully Furnished Apartment,969 sqft ,3 Alexandra View, Available from 1 Jul,2,2,"S$ 4,600 /mo",EW18 Redhill MRT Station,0.23 km
16,Jervois Mansions,Partially Furnished Condominium,3000 sqft ,20 Jervois Road, Ready to move,3,3,"S$ 8,200 /mo",EW18 Redhill MRT Station,0.95 km
17,Alex Residences,Apartment,1023 sqft ,28 Alexandra View, Ready to move,3,3,"S$ 4,400 /mo",EW18 Redhill MRT Station,0.11 km
18,Alex Residences,Apartment,904 sqft ,28 Alexandra View, Ready to move,3,3,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.11 km
19,The Metropolitan Condominium,Partially Furnished Condominium,1432 sqft ,6 Alexandra View, Ready to move,3,2,"S$ 4,600 /mo",EW18 Redhill MRT Station,0.12 km
0,52 Lengkok Bahru,Fully Furnished HDB Apartment,820 sqft ,52 Lengkok Bahru, Available from 2 May,3,2,"S$ 2,700 /mo",EW18 Redhill MRT Station,0.44 km
1,Alex Residences,Partially Furnished Apartment,1023 sqft ,Alexandra View, Ready to move,3,3,"S$ 4,300 /mo",EW18 Redhill MRT Station,0.06 km
2,The Crest,Partially Furnished Condominium,1195 sqft ,101 Prince Charles Crescent, Ready to move,3,3,"S$ 5,300 /mo",EW18 Redhill MRT Station,0.74 km
3,The Crest,Partially Furnished Condominium,797 sqft ,101 Prince Charles Crescent, Ready to move,2,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.74 km
4,The Crest,Fully Furnished Condominium,614 sqft ,101 Prince Charles Crescent, Ready to move,1,1,"S$ 4,500 /mo",EW18 Redhill MRT Station,0.74 km
5,The Metropolitan Condominium,Partially Furnished Condominium,1399 sqft ,8 Alexandra View, Ready to move,3,3,"S$ 4,600 /mo",EW18 Redhill MRT Station,0.12 km
6,Echelon,Fully Furnished Condominium,452 sqft ,9 Alexandra View, Ready to move,1,1,"S$ 3,000 /mo",EW18 Redhill MRT Station,0.20 km
7,Alex Residences,Fully Furnished Condominium,926 sqft ,28 Alexandra View, Ready to move,3,2,"S$ 4,300 /mo",EW18 Redhill MRT Station,0.11 km
8,Jervois Lodge,Partially Furnished Condominium,1500 sqft ,32 Jervois Road, Ready to move,4,3,"S$ 4,900 /mo",EW18 Redhill MRT Station,0.89 km
9,61C Strathmore Avenue,Fully Furnished HDB Apartment,1000 sqft ,61C Strathmore Avenue, Ready to move,Room,0,S$ 600 /mo,EW18 Redhill MRT Station,0.70 km
10,8 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,1300 sqft ,8 Jalan Rumah Tinggi, Available from 15 Apr,3,2,"S$ 2,500 /mo",EW18 Redhill MRT Station,0.98 km
11,Alex Residences,Partially Furnished Apartment,926 sqft ,Alexandra View, Ready to move,3,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.06 km
12,104 Henderson Crescent,Partially Furnished HDB Apartment,120 sqft ,104 Henderson Crescent, Ready to move,Room,0,S$ 750 /mo,EW18 Redhill MRT Station,0.52 km
13,37 Jalan Rumah Tinggi,Unfurnished HDB Apartment,700 sqft ,37 Jalan Rumah Tinggi, Ready to move,2,1,"S$ 1,700 /mo",EW18 Redhill MRT Station,0.83 km
14,Ascentia Sky,Partially Furnished Apartment,1475 sqft ,1 Alexandra View, Ready to move,3,3,"S$ 6,000 /mo",EW18 Redhill MRT Station,0.23 km
15,Jervois View,Partially Furnished Apartment,2475 sqft ,21 Jervois Road, Ready to move,3,4,"S$ 7,500 /mo",EW18 Redhill MRT Station,0.94 km
16,The Metropolitan Condominium,Fully Furnished Condominium,1076 sqft ,8 Alexandra View, Available from 10 May,2,2,"S$ 4,800 /mo",EW18 Redhill MRT Station,0.12 km
17,161 Bukit Merah Central,Fully Furnished HDB Apartment,743 sqft ,161 Bukit Merah Central, Ready to move,2,2,"S$ 2,200 /mo",EW18 Redhill MRT Station,0.63 km
18,83 Redhill Lane,Partially Furnished HDB Apartment,120 sqft ,83 Redhill Lane, Ready to move,Room,0,S$ 800 /mo,EW18 Redhill MRT Station,0.43 km
19,One Jervois,Partially Furnished Condominium,1066 sqft ,7 Jervois Close, Available from 30 Apr,2,2,"S$ 4,300 /mo",EW18 Redhill MRT Station,0.97 km
0,BLK 11 Jalan Bukit Merah,Fully Furnished HDB Apartment,250 sqft ,(within 0.93 km), S$ 3.60 psf,Room,0,S$ 900 /mo,EW18 Redhill MRT Station,0.93 km
1,The Crest,Partially Furnished Condominium,920 sqft ,101 Prince Charles Crescent, Ready to move,2,2,"S$ 3,999 /mo",EW18 Redhill MRT Station,0.74 km
2,Ground Floor Lovers - River Valley,Apartment,3000 sqft ,Jervois Road, Ready to move,3,4,"S$ 8,800 /mo",EW18 Redhill MRT Station,0.99 km
3,Ascentia Sky,Partially Furnished Apartment,1819 sqft ,1 Alexandra View, Available from 1 May,4,4,"S$ 6,800 /mo",EW18 Redhill MRT Station,0.23 km
4,37 Jalan Rumah Tinggi,Fully Furnished HDB Apartment,650 sqft ,37 Jalan Rumah Tinggi, Ready to move,3,2,"S$ 2,000 /mo",EW18 Redhill MRT Station,0.83 km
5,Tanglin View,Partially Furnished Condominium,1141 sqft ,152 Prince Charles Crescent, Ready to move,3,2,"S$ 3,900 /mo",EW18 Redhill MRT Station,0.28 km
6,Tanglin Regency,Partially Furnished Condominium,1109 sqft ,381 Tanglin Road, Ready to move,3,3,"S$ 3,900 /mo",EW18 Redhill MRT Station,0.25 km
7,Alex Residences,Fully Furnished Apartment,926 sqft ,Alexandra View, Ready to move,3,2,"S$ 5,500 /mo",EW18 Redhill MRT Station,0.06 km
8,Jervois Jade Apartments,Partially Furnished Apartment,1044 sqft ,21 Jervois Close, Available from 25 Apr,2,2,"S$ 3,700 /mo",EW18 Redhill MRT Station,0.93 km
9,The Metropolitan Condominium,Partially Furnished Condominium,731 sqft ,8 Alexandra View, Ready to move,2,1,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.12 km
10,The Metropolitan Condominium,Partially Furnished Condominium,1399 sqft ,8 Alexandra View, Ready to move,3,2,"S$ 4,600 /mo",EW18 Redhill MRT Station,0.12 km
11,The Metropolitan Condominium,Partially Furnished Condominium,1400 sqft ,8 Alexandra View, Available from 7 Jul,3,3,"S$ 4,500 /mo",EW18 Redhill MRT Station,0.12 km
12,84 Redhill Lane,Partially Furnished HDB Apartment,700 sqft ,84 Redhill Lane, Ready to move,2,1,"S$ 2,400 /mo",EW18 Redhill MRT Station,0.35 km
13,One Jervois,Partially Furnished Condominium,1701 sqft ,11A Jervois Close, Ready to move,4,3,"S$ 6,500 /mo",EW18 Redhill MRT Station,0.97 km
14,The Crest,Partially Furnished Condominium,1195 sqft ,101 Prince Charles Crescent, Ready to move,3,4,"S$ 5,300 /mo",EW18 Redhill MRT Station,0.74 km
15,Alex Residences,Partially Furnished Apartment,1044 sqft ,Alexandra View, Ready to move,3,2,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.06 km
16,One Jervois,Partially Furnished Condominium,1734 sqft ,11 Jervois Close, Ready to move,4,4,"S$ 6,800 /mo",EW18 Redhill MRT Station,0.97 km
17,Tanglin View,Partially Furnished Condominium,1152 sqft ,150 Prince Charles Crescent, Available from 1 May,3,2,"S$ 3,900 /mo",EW18 Redhill MRT Station,0.28 km
18,75A Redhill Road,Fully Furnished HDB Apartment,100 sqft ,75A Redhill Road, Ready to move,Room,0,S$ 900 /mo,EW18 Redhill MRT Station,0.26 km
19,115 Bukit Merah Central,Fully Furnished HDB Apartment,1259 sqft ,115 Bukit Merah Central, Ready to move,3,2,"S$ 2,700 /mo",EW18 Redhill MRT Station,0.68 km
0,Jervois Lodge,Partially Furnished Condominium,1239 sqft ,32 Jervois Road, Ready to move,1,3,"S$ 1,200 /mo",EW18 Redhill MRT Station,0.89 km
1,Tanglin View,Partially Furnished Condominium,1248 sqft ,150 Prince Charles Crescent, Ready to move,3,3,"S$ 4,200 /mo",EW18 Redhill MRT Station,0.28 km
2,Tanglin Regency,Fully Furnished Condominium,850 sqft ,383 Tanglin Road, Ready to move,2,2,"S$ 3,200 /mo",EW18 Redhill MRT Station,0.25 km
3,Tanglin Regency,Partially Furnished Condominium,1109 sqft ,381 Tanglin Road, Ready to move,3,3,"S$ 4,500 /mo",EW18 Redhill MRT Station,0.25 km
4,Ascentia Sky,Partially Furnished Apartment,1475 sqft ,1 Alexandra View, Ready to move,3,3,"S$ 5,200 /mo",EW18 Redhill MRT Station,0.23 km
5,Alex Residences,Partially Furnished Apartment,474 sqft ,Alexandra View, Ready to move,1,1,"S$ 2,600 /mo",EW18 Redhill MRT Station,0.06 km
6,Alex Residences,Partially Furnished Apartment,1044 sqft ,Alexandra View, Ready to move,3,3,"S$ 4,400 /mo",EW18 Redhill MRT Station,0.06 km
7,Alex Residences,Partially Furnished Apartment,657 sqft ,Alexandra View, Ready to move,2,2,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.06 km
8,Alex Residences,Apartment,657 sqft ,Alexandra View, Ready to move,2,2,"S$ 3,100 /mo",EW18 Redhill MRT Station,0.06 km
9,73A Redhill Road,Fully Furnished HDB Apartment,1238 sqft ,73A Redhill Road, Available from 1 Jun,4,2,"S$ 3,300 /mo",EW18 Redhill MRT Station,0.21 km
10,75A Redhill Road,Fully Furnished HDB Apartment,1237 sqft ,75A Redhill Road, Available from 1 May,3,2,"S$ 3,200 /mo",EW18 Redhill MRT Station,0.26 km
11,47 Lengkok Bahru,Fully Furnished HDB Apartment,1150 sqft ,47 Lengkok Bahru, Ready to move,3,2,"S$ 2,600 /mo",EW18 Redhill MRT Station,0.64 km
12,77 Redhill Road,Fully Furnished HDB Apartment,180 sqft ,77 Redhill Road, Ready to move,Room,0,S$ 750 /mo,EW18 Redhill MRT Station,0.15 km
13,One Jervois,Partially Furnished Condominium,1012 sqft ,7 Jervois Close, Available from 30 Jun,2,2,"S$ 4,400 /mo",EW18 Redhill MRT Station,0.97 km
14,The Metropolitan Condominium,Fully Furnished Condominium,1033 sqft ,8 Alexandra View, Ready to move,2,2,"S$ 3,800 /mo",EW18 Redhill MRT Station,0.12 km
15,One Jervois,Partially Furnished Condominium,1840 sqft ,7 Jervois Close, S$ 3.97 psf,4,4,"S$ 7,300 /mo",EW18 Redhill MRT Station,0.97 km
16,Lotus At Jervois,Fully Furnished Condominium,1431 sqft ,31 Jervois Road, Ready to move,4,2,"S$ 5,950 /mo",EW18 Redhill MRT Station,0.83 km
17,Ascentia Sky,Fully Furnished Apartment,947 sqft ,1 Alexandra View, Available from 24 May,2,2,"S$ 4,503 /mo",EW18 Redhill MRT Station,0.23 km
18,The Metropolitan Condominium,Partially Furnished Condominium,1033 sqft ,6 Alexandra View, Ready to move,2,2,"S$ 4,500 /mo",EW18 Redhill MRT Station,0.12 km
19,Alex Residences,Partially Furnished Apartment,678 sqft ,Alexandra View, Ready to move,2,2,"S$ 4,500 /mo",EW18 Redhill MRT Station,0.06 km
