0,Spottiswoode 18,Fully Furnished Condominium,387 sqft ,18 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,300 /mo",EW16 Outram Park MRT Station,0.68 km
1,Altez,Fully Furnished Condominium,549 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 3,800 /mo",EW16 Outram Park MRT Station,0.99 km
2,533 Upper Cross Street,Fully Furnished HDB Apartment,646 sqft ,533 Upper Cross Street, Ready to move,2,1,"S$ 2,400 /mo",EW16 Outram Park MRT Station,0.83 km
3,Pearl Bank Apartment,Fully Furnished Apartment,150 sqft ,1 Pearl Bank, S$ 8.00 psf,Room,0,"S$ 1,200 /mo",EW16 Outram Park MRT Station,0.20 km
4,Altez,Fully Furnished Condominium,1561 sqft ,16 Enggor Street, Ready to move,3,3,"S$ 8,900 /mo",EW16 Outram Park MRT Station,0.99 km
5,2C Boon Tiong Road,Fully Furnished HDB Apartment,130 sqft ,2C Boon Tiong Road, Ready to move,Room,0,"S$ 1,000 /mo",EW16 Outram Park MRT Station,0.88 km
6,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
7,Altez,Partially Furnished Condominium,1561 sqft ,16 Enggor Street, Ready to move,3,2,"S$ 8,500 /mo",EW16 Outram Park MRT Station,0.99 km
8,55 Tiong Bahru Road,Fully Furnished HDB Apartment,350 sqft ,55 Tiong Bahru Road, Ready to move,Studio,0,"S$ 2,500 /mo",EW16 Outram Park MRT Station,0.60 km
9,Altez,Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,1,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
10,Spottiswoode Residences,Partially Furnished Condominium,602 sqft ,48 Spottiswoode Park Road, Ready to move,1,1,"S$ 3,000 /mo",EW16 Outram Park MRT Station,0.75 km
11,Altez,Fully Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,500 /mo",EW16 Outram Park MRT Station,0.99 km
12,65 Tiong Poh Road,Fully Furnished Walk-up,400 sqft ,65 Tiong Poh Road, Ready to move,1,1,"S$ 2,000 /mo",EW16 Outram Park MRT Station,0.64 km
13,Icon,Apartment,786 sqft ,10 Gopeng Street, Ready to move,1,2,"S$ 3,800 /mo",EW16 Outram Park MRT Station,0.97 km
14,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,200 /mo",EW16 Outram Park MRT Station,0.99 km
15,BEAUTIFUL ! CHARMING CONSERVATION HOME @ CHINATOWN,Partially Furnished Shophouse,"871 sqft, 870 sqft (land) ",Chinatown Point /MRT /Mosque St/Temple St, Ready to move,2,2,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.66 km
16,Altez,Partially Furnished Condominium,1561 sqft ,16 Enggor Street, Ready to move,3,2,"S$ 8,900 /mo",EW16 Outram Park MRT Station,0.99 km
17,Icon,Partially Furnished Apartment,920 sqft ,10 Gopeng Street, Ready to move,2,2,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.97 km
18,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 2,900 /mo",EW16 Outram Park MRT Station,0.99 km
19,Skysuites @ Anson,Fully Furnished Apartment,365 sqft ,8 Enggor Street, Ready to move,Studio,0,"S$ 2,800 /mo",EW16 Outram Park MRT Station,0.99 km
0,Outrageously Low Priced Apartment In Primiest Prime District 1!,Partially Furnished Apartment,630 sqft ,Gemmill Lane, Ready to move,2,2,"S$ 2,600 /mo",EW16 Outram Park MRT Station,0.96 km
1,2 Tanjong Pagar Plaza,HDB Apartment,635 sqft ,2 Tanjong Pagar Plaza, Ready to move,2,1,"S$ 2,000 /mo",EW16 Outram Park MRT Station,0.82 km
2,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
3,River Place,Partially Furnished Condominium,1582 sqft ,60 Havelock Road, Ready to move,3,3,"S$ 5,800 /mo",EW16 Outram Park MRT Station,0.92 km
4,Spottiswoode 18,Fully Furnished Condominium,387 sqft ,18 Spottiswoode Park Road, Ready to move,1,1,"S$ 2,400 /mo",EW16 Outram Park MRT Station,0.68 km
5,3 Everton Park,Fully Furnished HDB Apartment,755 sqft ,3 Everton Park, Ready to move,2,2,"S$ 2,300 /mo",EW16 Outram Park MRT Station,0.47 km
6,Chinatown Plaza,Partially Furnished Apartment,1630 sqft ,34 Craig Road, Ready to move,3,3,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.51 km
7,Altez,Fully Furnished Condominium,840 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 4,800 /mo",EW16 Outram Park MRT Station,0.99 km
8,Icon,Fully Furnished Apartment,570 sqft ,10 Gopeng Street, Ready to move,1,1,"S$ 3,500 /mo",EW16 Outram Park MRT Station,0.97 km
9,Icon,Fully Furnished Apartment,904 sqft ,10 Gopeng Street, Ready to move,2,2,"S$ 4,850 /mo",EW16 Outram Park MRT Station,0.97 km
10,Pearl Bank Apartment,Apartment,600 sqft ,1A Pearl Bank, S$ 2.50 psf,1,1,"S$ 1,500 /mo",EW16 Outram Park MRT Station,0.20 km
11,65 Tiong Poh Road,Fully Furnished HDB Apartment,420 sqft ,65 Tiong Poh Road, Ready to move,Studio,0,"S$ 2,000 /mo",EW16 Outram Park MRT Station,0.64 km
12,3 Everton Park,HDB Apartment,140 sqft ,3 Everton Park, Ready to move,1,1,S$ 850 /mo,EW16 Outram Park MRT Station,0.47 km
13,Altez,Partially Furnished Condominium,1561 sqft ,16 Enggor Street, Ready to move,3,2,"S$ 8,900 /mo",EW16 Outram Park MRT Station,0.99 km
14,Altez,Partially Furnished Condominium,1109 sqft ,16 Enggor Street, Ready to move,2,2,"S$ 7,700 /mo",EW16 Outram Park MRT Station,0.99 km
15,The Beacon,Partially Furnished Condominium,1109 sqft ,130 Cantonment Road, Ready to move,2,2,"S$ 4,100 /mo",EW16 Outram Park MRT Station,0.62 km
16,Pinnacle @ Duxton,HDB Apartment,150 sqft ,1A Cantonment Road, Ready to move,Room,0,"S$ 2,200 /mo",EW16 Outram Park MRT Station,0.73 km
17,Icon,Fully Furnished Apartment,650 sqft ,10 Gopeng Street, S$ 6.15 psf,1,1,"S$ 4,000 /mo",EW16 Outram Park MRT Station,0.97 km
18,Skysuites @ Anson,Partially Furnished Condominium,699 sqft ,8 Enggor Street, Ready to move,2,2,"S$ 4,500 /mo",EW16 Outram Park MRT Station,0.99 km
19,Emerald Garden,Fully Furnished Condominium,936 sqft ,(within 0.90 km), Ready to move,2,2,"S$ 3,600 /mo",EW16 Outram Park MRT Station,0.90 km
0,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 3,000 /mo",EW16 Outram Park MRT Station,0.99 km
1,55 Tiong Bahru Road,Fully Furnished HDB Apartment,352 sqft ,55 Tiong Bahru Road, Ready to move,Studio,0,"S$ 2,500 /mo",EW16 Outram Park MRT Station,0.60 km
2,Icon,Apartment,1050 sqft ,10 Gopeng Street, Ready to move,2,2,"S$ 5,300 /mo",EW16 Outram Park MRT Station,0.97 km
3,Pearl Bank Apartment,Fully Furnished Apartment,400 sqft ,1 Pearl Bank, Ready to move,Studio,0,"S$ 1,400 /mo",EW16 Outram Park MRT Station,0.20 km
4,Altez,Fully Furnished Condominium,839 sqft ,16 Enggor Street, Ready to move,Studio,0,"S$ 4,900 /mo",EW16 Outram Park MRT Station,0.99 km
5,Skysuites @ Anson,Fully Furnished Condominium,398 sqft ,8 Enggor Street, Ready to move,1,1,"S$ 2,989 /mo",EW16 Outram Park MRT Station,0.99 km
6,Altez,Fully Furnished Condominium,527 sqft ,16 Enggor Street, Ready to move,1,1,"S$ 3,700 /mo",EW16 Outram Park MRT Station,0.99 km
7,Icon,Fully Furnished Apartment,1044 sqft ,10 Gopeng Street, Ready to move,2,2,"S$ 5,000 /mo",EW16 Outram Park MRT Station,0.97 km
8,Emerald Garden,Fully Furnished Condominium,969 sqft ,33 Club Street, Ready to move,2,2,"S$ 4,000 /mo",EW16 Outram Park MRT Station,0.90 km
